
Logging initialized using configuration in file:/etc/hive-1.2.0/hive-log4j.properties
Hive history file=/home/hive/log/tnystrand/hive_job_log_b4df1efb-5ccc-44ca-b938-56a935e3b677_1248489398.txt
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-09-27	} stats: [numFiles=1, numRows=718222, totalSize=4128625, rawDataSize=721548510]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2016-02-18} stats: [numFiles=3, numRows=10658730, totalSize=21305980, rawDataSize=10903646876]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2015-10-08} stats: [numFiles=1, numRows=69, totalSize=3557, rawDataSize=69483]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2015-11-29} stats: [numFiles=1, numRows=392, totalSize=3049, rawDataSize=392000]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-09-23} stats: [numFiles=1, numRows=844196, totalSize=5932180, rawDataSize=844374413]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-09-21	} stats: [numFiles=1, numRows=1812912, totalSize=3911316, rawDataSize=1841714472]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2016-01-31} stats: [numFiles=4, numRows=3660926, totalSize=16120188, rawDataSize=3689687602]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2016-02-25} stats: [numFiles=3, numRows=40566, totalSize=138004, rawDataSize=33655438]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2016-04-14} stats: [numFiles=3, numRows=598500, totalSize=979451, rawDataSize=607533603]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-09-17	} stats: [numFiles=1, numRows=1115386, totalSize=5900217, rawDataSize=1120699330]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2016-02-23} stats: [numFiles=3, numRows=12037, totalSize=95600, rawDataSize=12145972]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-09-11	} stats: [numFiles=1, numRows=4391, totalSize=38079, rawDataSize=4406964]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2015-09-18	} stats: [numFiles=1, numRows=3847, totalSize=36880, rawDataSize=3870082]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2015-09-15	} stats: [numFiles=1, numRows=6, totalSize=2457, rawDataSize=6012]
Partition cluster_metrics_prod_2.container_time_series{system=galepartners, date=2016-03-06} stats: [numFiles=3, numRows=3600, totalSize=36620, rawDataSize=3636335]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-09-14	} stats: [numFiles=1, numRows=648443, totalSize=3852856, rawDataSize=652729101]
Partition cluster_metrics_prod_2.container_time_series{system=wikia, date=2015-09-21	} stats: [numFiles=1, numRows=61, totalSize=3373, rawDataSize=61244]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2015-10-08} stats: [numFiles=1, numRows=357494, totalSize=1042487, rawDataSize=358186768]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2016-01-13} stats: [numFiles=3, numRows=3763429, totalSize=16391683, rawDataSize=3793012826]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-11-10} stats: [numFiles=1, numRows=4181702, totalSize=12241942, rawDataSize=4248107428]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2016-01-15} stats: [numFiles=1, numRows=8, totalSize=2500, rawDataSize=8000]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2015-11-02} stats: [numFiles=1, numRows=1831, totalSize=16486, rawDataSize=1832831]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2016-02-23} stats: [numFiles=3, numRows=379666, totalSize=1754454, rawDataSize=385566513]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-06-16	} stats: [numFiles=1, numRows=111995, totalSize=720028, rawDataSize=112429388]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2016-02-16} stats: [numFiles=3, numRows=1036016, totalSize=5083939, rawDataSize=1059476882]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2015-07-27	} stats: [numFiles=1, numRows=236261, totalSize=29658, rawDataSize=236965383]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2016-02-14} stats: [numFiles=2, numRows=6348, totalSize=69094, rawDataSize=6398784]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2015-09-10	} stats: [numFiles=1, numRows=7246, totalSize=55596, rawDataSize=7276803]
Partition cluster_metrics_prod_2.container_time_series{system=dat, date=2015-11-15} stats: [numFiles=1, numRows=15, totalSize=2559, rawDataSize=15105]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2015-06-20	} stats: [numFiles=1, numRows=883, totalSize=12405, rawDataSize=888298]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-11-14} stats: [numFiles=4, numRows=73696, totalSize=614827, rawDataSize=74335470]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2016-01-08} stats: [numFiles=4, numRows=8046, totalSize=77672, rawDataSize=8046000]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-09-12} stats: [numFiles=1, numRows=925636, totalSize=6487032, rawDataSize=927954020]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2015-07-06	} stats: [numFiles=1, numRows=19, totalSize=2675, rawDataSize=19000]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-06-03	} stats: [numFiles=1, numRows=6197663, totalSize=23202689, rawDataSize=6289827833]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-12-07} stats: [numFiles=1, numRows=46553, totalSize=240993, rawDataSize=46808836]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2016-04-22} stats: [numFiles=4, numRows=500918, totalSize=1122758, rawDataSize=508880334]
Partition cluster_metrics_prod_2.container_time_series{system=telogical, date=2015-06-22	} stats: [numFiles=1, numRows=586, totalSize=9460, rawDataSize=590102]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2016-04-08} stats: [numFiles=3, numRows=32533, totalSize=123969, rawDataSize=32675246]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-07-21	} stats: [numFiles=1, numRows=160902, totalSize=1006204, rawDataSize=161976014]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-07-13	} stats: [numFiles=1, numRows=97025, totalSize=835120, rawDataSize=97926445]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-10-20} stats: [numFiles=1, numRows=3796952, totalSize=19540231, rawDataSize=3827027444]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2016-03-07} stats: [numFiles=4, numRows=63061, totalSize=351412, rawDataSize=63886869]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2016-02-29} stats: [numFiles=3, numRows=34038, totalSize=252928, rawDataSize=34374600]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2016-04-12} stats: [numFiles=4, numRows=25500, totalSize=140097, rawDataSize=25683699]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2015-12-23} stats: [numFiles=1, numRows=190351, totalSize=155605, rawDataSize=190255951]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2015-12-03} stats: [numFiles=1, numRows=871, totalSize=11597, rawDataSize=873613]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-09-03	} stats: [numFiles=1, numRows=2261461, totalSize=12146263, rawDataSize=2274821504]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2016-04-13} stats: [numFiles=1, numRows=116816195, totalSize=78160203, rawDataSize=118450871610]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2015-08-17	} stats: [numFiles=1, numRows=854481, totalSize=1214688, rawDataSize=857043428]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2015-11-23} stats: [numFiles=1, numRows=582, totalSize=6468, rawDataSize=582582]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2015-09-30	} stats: [numFiles=1, numRows=3634, totalSize=9338, rawDataSize=3630366]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2016-01-05} stats: [numFiles=1, numRows=21437, totalSize=83008, rawDataSize=21381987]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2015-06-20	} stats: [numFiles=1, numRows=2533734, totalSize=11520501, rawDataSize=2546125290]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2016-02-12} stats: [numFiles=3, numRows=266888, totalSize=1170082, rawDataSize=269795135]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2016-01-09} stats: [numFiles=4, numRows=226965, totalSize=1518262, rawDataSize=227238385]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2015-06-10	} stats: [numFiles=1, numRows=1748, totalSize=15420, rawDataSize=1744504]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2016-02-06} stats: [numFiles=4, numRows=157870, totalSize=1089635, rawDataSize=159152037]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-10-16} stats: [numFiles=1, numRows=9538, totalSize=80920, rawDataSize=9575952]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2016-03-25} stats: [numFiles=4, numRows=652140, totalSize=4862788, rawDataSize=657166061]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2016-03-05} stats: [numFiles=3, numRows=10565, totalSize=80678, rawDataSize=10708035]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-11-16} stats: [numFiles=1, numRows=2439797, totalSize=12624552, rawDataSize=2459097620]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2016-04-03} stats: [numFiles=3, numRows=8617, totalSize=65305, rawDataSize=8711787]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-09-08	} stats: [numFiles=1, numRows=239583, totalSize=1288384, rawDataSize=242010171]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2016-03-30} stats: [numFiles=5, numRows=659084, totalSize=4930365, rawDataSize=664438044]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-11-27} stats: [numFiles=1, numRows=1603351, totalSize=1029477, rawDataSize=1620941857]
Partition cluster_metrics_prod_2.container_time_series{system=wbgaming, date=2015-11-10} stats: [numFiles=1, numRows=129, totalSize=4284, rawDataSize=129516]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-10-16} stats: [numFiles=1, numRows=4008560, totalSize=10606262, rawDataSize=3896177134]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2016-02-24} stats: [numFiles=5, numRows=4116131, totalSize=7544740, rawDataSize=4197312842]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-08-18	} stats: [numFiles=1, numRows=10076, totalSize=77599, rawDataSize=10111279]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2016-03-01} stats: [numFiles=3, numRows=192408, totalSize=1008602, rawDataSize=195372561]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-08-05	} stats: [numFiles=1, numRows=1207860, totalSize=7903688, rawDataSize=1206466274]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-12-02} stats: [numFiles=1, numRows=771200, totalSize=4501043, rawDataSize=773203400]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2016-02-23} stats: [numFiles=4, numRows=24360526, totalSize=24866699, rawDataSize=24850105109]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-12-17} stats: [numFiles=1, numRows=627035, totalSize=1306202, rawDataSize=631916390]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2016-01-27} stats: [numFiles=1, numRows=2899, totalSize=8173, rawDataSize=2896101]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-12-16} stats: [numFiles=1, numRows=776650, totalSize=4589283, rawDataSize=780171850]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2015-12-27} stats: [numFiles=1, numRows=120175, totalSize=742972, rawDataSize=120807285]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-12-11} stats: [numFiles=1, numRows=1330917, totalSize=6125809, rawDataSize=1350640372]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-12-14} stats: [numFiles=1, numRows=182939, totalSize=1132310, rawDataSize=183838448]
Partition cluster_metrics_prod_2.container_time_series{system=wbgaming, date=2015-12-17} stats: [numFiles=1, numRows=1080536, totalSize=551644, rawDataSize=1079419644]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2015-10-23} stats: [numFiles=1, numRows=152166, totalSize=1269057, rawDataSize=153115012]
Partition cluster_metrics_prod_2.container_time_series{system=acquireweb, date=2016-01-08} stats: [numFiles=5, numRows=2502, totalSize=35499, rawDataSize=2504839]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2015-07-25	} stats: [numFiles=1, numRows=506811, totalSize=971804, rawDataSize=509717022]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-12-21} stats: [numFiles=1, numRows=463094, totalSize=1752712, rawDataSize=464313168]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2016-02-23} stats: [numFiles=3, numRows=10427, totalSize=99955, rawDataSize=10471519]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-11-29} stats: [numFiles=1, numRows=7713, totalSize=60308, rawDataSize=7751565]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2015-11-08} stats: [numFiles=1, numRows=38801, totalSize=325680, rawDataSize=38839801]
Partition cluster_metrics_prod_2.container_time_series{system=wbgaming, date=2015-12-21} stats: [numFiles=1, numRows=332029, totalSize=584822, rawDataSize=331692394]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2016-03-05} stats: [numFiles=1, numRows=617735, totalSize=4627092, rawDataSize=622174582]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2015-11-06} stats: [numFiles=1, numRows=160390, totalSize=941435, rawDataSize=160378400]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2016-04-09} stats: [numFiles=5, numRows=292078, totalSize=2013787, rawDataSize=297059581]
Partition cluster_metrics_prod_2.container_time_series{system=galepartners, date=2016-03-26} stats: [numFiles=1, numRows=2781, totalSize=17384, rawDataSize=2809481]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-11-14} stats: [numFiles=3, numRows=2440073, totalSize=12740757, rawDataSize=2459364516]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape24, date=2015-06-27	} stats: [numFiles=1, numRows=28724, totalSize=217238, rawDataSize=28828288]
Partition cluster_metrics_prod_2.container_time_series{system=acquireweb, date=2016-03-25} stats: [numFiles=2, numRows=9, totalSize=4846, rawDataSize=9090]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2016-04-20} stats: [numFiles=4, numRows=60594, totalSize=511955, rawDataSize=61236790]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2016-04-09} stats: [numFiles=4, numRows=49990, totalSize=275833, rawDataSize=50575347]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-12-09} stats: [numFiles=1, numRows=2662400, totalSize=13554915, rawDataSize=2683522046]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-08-21	} stats: [numFiles=1, numRows=102845, totalSize=525274, rawDataSize=103941200]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2016-04-28} stats: [numFiles=5, numRows=78402, totalSize=228367, rawDataSize=79076692]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-06-12	} stats: [numFiles=1, numRows=4860547, totalSize=7511103, rawDataSize=4928292678]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-08-04	} stats: [numFiles=1, numRows=32560, totalSize=170067, rawDataSize=32576198]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-06-27	} stats: [numFiles=1, numRows=74136, totalSize=450837, rawDataSize=74389744]
Partition cluster_metrics_prod_2.container_time_series{system=drillinginfo, date=2016-02-21} stats: [numFiles=2, numRows=271, totalSize=8465, rawDataSize=271271]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2015-12-05} stats: [numFiles=1, numRows=253416, totalSize=1334814, rawDataSize=254534742]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2015-09-29	} stats: [numFiles=1, numRows=119148, totalSize=636172, rawDataSize=119144000]
Partition cluster_metrics_prod_2.container_time_series{system=gopdatatrust, date=2015-10-04} stats: [numFiles=1, numRows=10303, totalSize=6922, rawDataSize=10323606]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2015-12-24} stats: [numFiles=1, numRows=52626, totalSize=323550, rawDataSize=52801896]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-10-19} stats: [numFiles=1, numRows=18626, totalSize=111079, rawDataSize=18734255]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2016-01-31} stats: [numFiles=3, numRows=53847, totalSize=274550, rawDataSize=54091657]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-09-18	} stats: [numFiles=1, numRows=7446, totalSize=57654, rawDataSize=7459692]
Partition cluster_metrics_prod_2.container_time_series{system=gopdatatrust, date=2015-11-21} stats: [numFiles=1, numRows=5166, totalSize=6649, rawDataSize=5176332]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2015-12-30} stats: [numFiles=1, numRows=17442, totalSize=15229, rawDataSize=17424558]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-07-11	} stats: [numFiles=1, numRows=7035841, totalSize=30883295, rawDataSize=7055771935]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2016-01-30} stats: [numFiles=3, numRows=52569, totalSize=281042, rawDataSize=52789556]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2016-01-30} stats: [numFiles=3, numRows=51863, totalSize=258699, rawDataSize=52154445]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2015-09-17	} stats: [numFiles=1, numRows=1769, totalSize=12640, rawDataSize=1767690]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-08-16	} stats: [numFiles=1, numRows=2049300, totalSize=10373680, rawDataSize=2061451774]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-10-15} stats: [numFiles=1, numRows=7896, totalSize=64955, rawDataSize=7935480]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2015-07-02	} stats: [numFiles=1, numRows=889, totalSize=11893, rawDataSize=894334]
Partition cluster_metrics_prod_2.container_time_series{system=gopdatatrust, date=2015-11-16} stats: [numFiles=1, numRows=22903, totalSize=74007, rawDataSize=22943934]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2015-11-25} stats: [numFiles=1, numRows=1001, totalSize=12841, rawDataSize=1007006]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2015-09-23	} stats: [numFiles=1, numRows=51965, totalSize=194701, rawDataSize=52048895]
Partition cluster_metrics_prod_2.container_time_series{system=drillinginfo, date=2016-02-01} stats: [numFiles=4, numRows=5054, totalSize=47198, rawDataSize=5053716]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2016-04-05} stats: [numFiles=6, numRows=56650, totalSize=495922, rawDataSize=57368871]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2016-04-09} stats: [numFiles=4, numRows=56642, totalSize=480201, rawDataSize=57366898]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2016-04-12} stats: [numFiles=2, numRows=34753, totalSize=19351, rawDataSize=34960276]
Partition cluster_metrics_prod_2.container_time_series{system=wbgaming, date=2015-12-14} stats: [numFiles=1, numRows=154047, totalSize=638637, rawDataSize=153813751]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-08-28	} stats: [numFiles=1, numRows=702309, totalSize=2499774, rawDataSize=711951486]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-07-17	} stats: [numFiles=1, numRows=791476, totalSize=3883911, rawDataSize=795239580]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2016-01-17} stats: [numFiles=4, numRows=6923, totalSize=45754, rawDataSize=6929923]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-07-30	} stats: [numFiles=1, numRows=3091268, totalSize=8072873, rawDataSize=3099899004]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-08-03	} stats: [numFiles=1, numRows=40106, totalSize=186796, rawDataSize=40137622]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-12-20} stats: [numFiles=1, numRows=52773, totalSize=292923, rawDataSize=52796281]
Partition cluster_metrics_prod_2.container_time_series{system=dumbo, date=2016-03-02} stats: [numFiles=4, numRows=24229, totalSize=235148, rawDataSize=24491658]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2016-04-13} stats: [numFiles=4, numRows=80497, totalSize=440644, rawDataSize=81424585]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2016-02-22} stats: [numFiles=3, numRows=594514, totalSize=4381367, rawDataSize=600444142]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2016-01-20} stats: [numFiles=3, numRows=693539, totalSize=5126087, rawDataSize=700293110]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-09-19	} stats: [numFiles=1, numRows=1874011, totalSize=8834536, rawDataSize=1888837246]
Partition cluster_metrics_prod_2.container_time_series{system=hbase01, date=2016-03-13} stats: [numFiles=1, numRows=477, totalSize=3736, rawDataSize=479862]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-07-17	} stats: [numFiles=1, numRows=94352, totalSize=371443, rawDataSize=94613538]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2016-01-29} stats: [numFiles=3, numRows=131661, totalSize=381293, rawDataSize=131591799]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2016-04-18} stats: [numFiles=3, numRows=58341, totalSize=316257, rawDataSize=59020458]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2016-04-15} stats: [numFiles=2, numRows=20601, totalSize=91924, rawDataSize=20796235]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2016-02-04} stats: [numFiles=4, numRows=118975, totalSize=804115, rawDataSize=119839459]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2015-09-15	} stats: [numFiles=1, numRows=210724, totalSize=1273080, rawDataSize=211943652]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2016-03-19} stats: [numFiles=3, numRows=222829, totalSize=1538734, rawDataSize=224906242]
Partition cluster_metrics_prod_2.container_time_series{system=iqnavigator, date=2015-09-21	} stats: [numFiles=1, numRows=66, totalSize=3508, rawDataSize=66528]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2016-03-02} stats: [numFiles=4, numRows=252701, totalSize=1752615, rawDataSize=255102599]
Partition cluster_metrics_prod_2.container_time_series{system=drillinginfo, date=2016-03-31} stats: [numFiles=2, numRows=1069, totalSize=19767, rawDataSize=1071700]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-10-13} stats: [numFiles=1, numRows=25656, totalSize=161018, rawDataSize=25752003]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2015-11-04} stats: [numFiles=1, numRows=148300, totalSize=873247, rawDataSize=148287600]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-11-30} stats: [numFiles=1, numRows=648110, totalSize=4725903, rawDataSize=649637406]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2015-12-10} stats: [numFiles=1, numRows=456612, totalSize=2769904, rawDataSize=458036448]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-09-06	} stats: [numFiles=1, numRows=5381, totalSize=48527, rawDataSize=5405694]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-06-19	} stats: [numFiles=1, numRows=142894, totalSize=1128534, rawDataSize=143868710]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-09-10	} stats: [numFiles=1, numRows=30567, totalSize=160694, rawDataSize=30687668]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2016-01-24} stats: [numFiles=3, numRows=98656, totalSize=319570, rawDataSize=98707994]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-06-19	} stats: [numFiles=1, numRows=762516, totalSize=2045134, rawDataSize=738904929]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-12-05} stats: [numFiles=1, numRows=237044, totalSize=1582791, rawDataSize=236095532]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-10-31} stats: [numFiles=1, numRows=18085, totalSize=104478, rawDataSize=18195355]
Partition cluster_metrics_prod_2.container_time_series{system=galepartners, date=2016-02-17} stats: [numFiles=3, numRows=48304, totalSize=292380, rawDataSize=48746935]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2015-09-27	} stats: [numFiles=1, numRows=18385, totalSize=156185, rawDataSize=18421568]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-08-17	} stats: [numFiles=1, numRows=154776, totalSize=988796, rawDataSize=155851238]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2016-01-25} stats: [numFiles=2, numRows=3809910, totalSize=16692018, rawDataSize=3832136594]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-08-10	} stats: [numFiles=1, numRows=141889, totalSize=537594, rawDataSize=143524258]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2015-12-06} stats: [numFiles=1, numRows=35063, totalSize=291492, rawDataSize=35168189]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-09-22	} stats: [numFiles=1, numRows=306816, totalSize=1204929, rawDataSize=308144286]
Partition cluster_metrics_prod_2.container_time_series{system=wolterskluwer, date=2016-02-22} stats: [numFiles=2, numRows=33, totalSize=5435, rawDataSize=33405]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-08-18	} stats: [numFiles=1, numRows=129453, totalSize=955105, rawDataSize=130405082]
Partition cluster_metrics_prod_2.container_time_series{system=acquireweb, date=2015-10-25} stats: [numFiles=1, numRows=2395, totalSize=11927, rawDataSize=2397395]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-11-01} stats: [numFiles=1, numRows=117656, totalSize=909631, rawDataSize=118582665]
Partition cluster_metrics_prod_2.container_time_series{system=dumbo, date=2015-09-20	} stats: [numFiles=1, numRows=62, totalSize=3357, rawDataSize=62558]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-07-10	} stats: [numFiles=1, numRows=167889, totalSize=1088310, rawDataSize=168746073]
Partition cluster_metrics_prod_2.container_time_series{system=ms4, date=2016-03-17} stats: [numFiles=3, numRows=9598, totalSize=36574, rawDataSize=9660730]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-06-30	} stats: [numFiles=1, numRows=322003, totalSize=1656989, rawDataSize=323660313]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2016-04-18} stats: [numFiles=3, numRows=191794, totalSize=1354804, rawDataSize=195109177]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2016-03-28} stats: [numFiles=6, numRows=34527941, totalSize=36763822, rawDataSize=35092704383]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2016-01-22} stats: [numFiles=3, numRows=52195, totalSize=258913, rawDataSize=52186960]
